"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT13","WT14","WT16","WT18","WT22"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-09","5.7",,"8.6","13.0","30.0","0.6","2.2","-0.5","  110","   90","8.9","11.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-10","5.5",,"4.6","0.0","0.0","3.2","6.7","1.7","  190","  170","10.3","15.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-11","6.2",,"2.3","0.0","0.0","5.1","5.6","3.9","  190","  210","9.8","13.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-12","4.0",,"2.3","0.0","0.0","4.3","5.6","2.8","  200","  200","7.6","10.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-13","4.7",,"0.0","0.0","0.0","2.9","3.3","-0.5","   20","   30","6.7","8.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-14","6.2",,"0.0","0.0","0.0","0.7","3.9","-1.0","   10","   20","8.9","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-15","3.1",,"0.0","0.0","0.0","1.2","3.3","0.0","   10","   10","6.7","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-16","3.8",,"0.0","0.0","0.0","0.2","1.1","-3.8","  360","  360","8.1","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-17","2.4",,"0.0","0.0","0.0","-2.4","0.6","-4.9","  120","  120","5.4","6.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-18","2.6",,"0.0","0.0","0.0","-0.1","3.9","-2.7","  170","  180","6.7","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-19","4.7",,"20.6","0.0","0.0","3.8","7.2","1.7","  200","  180","10.7","14.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-20","6.4",,"0.3","0.0","0.0","7.4","10.0","4.4","  210","  220","13.4","18.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-21","1.8",,"0.0","0.0","0.0","5.3","8.3","1.1","  140","  150","6.7","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-22","3.0",,"7.6","0.0","0.0","3.7","6.7","0.6","  140","  130","9.4","11.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-23","2.4",,"14.7","0.0","0.0","3.7","3.9","1.7","   40","   50","6.3","6.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-24","0.9",,"2.5","0.0","0.0","2.7","4.4","1.7","  340","  360","4.0","4.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-25","1.9",,"0.0","0.0","0.0","2.2","5.6","0.6","  110","  120","4.5","6.3","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-26","3.8",,"7.4","0.0","0.0","2.3","5.6","0.6","  160","  170","9.8","14.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-27","6.8",,"1.3","0.0","0.0","5.0","6.7","4.4","  200","  190","10.7","15.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-28","3.9",,"0.0","0.0","0.0","5.1","8.3","3.3","  200","  230","8.1","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-29","3.8",,"1.3","0.0","0.0","5.3","8.9","4.4","  200","  210","9.8","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-30","3.1",,"0.5","0.0","0.0","5.6","7.2","1.1","   20","   30","6.3","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-31","3.6",,"0.8","0.0","0.0","1.1","3.3","-1.6","  190","  180","8.9","11.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-01","4.3",,"10.9","76.0","50.0","1.6","2.8","-2.1","   10","   10","7.2","8.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-02","4.7",,"0.0","0.0","50.0","-0.1","1.1","-3.2","   70","   60","6.7","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-03","5.3",,"0.0","0.0","50.0","-2.5","0.6","-6.0","   20","   20","8.1","9.8",,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-04","4.9",,"0.0","0.0","30.0","-2.6","2.2","-5.5","   20","   20","7.2","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-05","2.6",,"0.0","0.0","0.0","-2.4","1.7","-6.0","   40","   40","6.7","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-06","2.8",,"0.0","0.0","0.0","-1.7","4.4","-6.6","  110","  120","6.3","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-07","6.0",,"0.0","0.0","0.0","0.3","2.8","-1.6","   90","   80","10.3","13.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-08","5.3",,"11.4","0.0","0.0","2.9","7.2","1.7","  100","   90","12.5","16.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-09","3.5",,"1.3","0.0","0.0","3.7","5.6","1.1","  200","  200","9.4","12.1","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-10","6.1",,"1.8","0.0","0.0","2.7","4.4","0.0","   10","  360","11.2","13.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-11","5.4",,"0.0","0.0","0.0","0.1","1.1","-2.1","  360","   10","10.7","13.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-12","2.7",,"0.0","0.0","0.0","-0.7","4.4","-3.8","   20","   30","5.4","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-13","2.7",,"0.0","0.0","0.0","-0.6","2.8","-3.8","   30","   30","4.5","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-14","2.2",,"0.0","0.0","0.0","0.9","6.7","-3.2","  360","  340","4.5","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-15","1.4",,"0.0","0.0","0.0","1.3","6.1","-2.7","  120","  140","4.0","6.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-16","1.8",,"0.0","0.0","0.0","2.4","7.2","-1.0","  140","  150","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-17","2.1",,"44.2","0.0","0.0","5.9","9.4","3.9","  110","  120","7.6","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-18","4.8",,"30.7","0.0","0.0","8.0","11.7","6.7","  180","  170","12.5","16.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-19","4.4",,"2.3","0.0","0.0","8.0","10.0","5.0","  190","  170","7.6","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-20","4.2",,"0.0","0.0","0.0","7.6","11.1","2.8","  110","  100","11.6","16.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-21","1.8",,"1.3","0.0","0.0","7.3","12.2","4.4","  170","  160","6.3","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-22","3.9",,"2.0","0.0","0.0","7.0","9.4","2.8","  130","  130","10.3","12.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-23","2.2",,"0.0","0.0","0.0","4.9","8.9","1.1","  340","   20","5.8","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-24","1.1",,"0.0","0.0","0.0","2.8","6.1","-0.5","  120","  120","4.5","5.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-25","1.2",,"0.0","0.0","0.0","3.6","6.7","1.7","  130","  150","3.1","4.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-26","1.3",,"0.0","0.0","0.0","6.0","8.3","5.0","  110","   90","4.0","5.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-27","2.6",,"0.0","0.0","0.0","6.8","12.2","2.8","  110","  110","6.3","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-28","2.4",,"0.0","0.0","0.0","7.0","11.1","2.8","  120","  180","5.4","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-29","3.7",,"0.8","0.0","0.0","6.3","8.9","2.8","  190","  200","9.4","13.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-30","4.1",,"0.5","0.0","0.0","6.8","7.2","4.4","   20","   20","7.6","9.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-31","5.0",,"0.0","0.0","0.0","4.8","6.7","1.1","  360","  360","9.4","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-01","6.9",,"0.0","0.0","0.0","2.2","6.1","-1.6","   90","   80","11.2","14.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-02","6.2",,"0.3","0.0","0.0","3.1","6.7","0.0","   90","   70","10.7","15.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-03","3.8",,"17.8","0.0","0.0","2.7","4.4","1.1","  100","   90","8.9","10.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-04","3.9",,"23.9","0.0","0.0","4.8","7.8","2.8","  190","  180","8.1","11.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-05","4.9",,"20.8","51.0","0.0","3.9","5.0","0.6","  230","  260","9.4","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-06","4.2",,"16.5","130.0","100.0","0.6","2.8","-1.0","  190","  190","8.9","11.6","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-07","3.2",,"0.3","0.0","100.0","1.7","3.3","-1.0","   10","   10","7.6","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-08","2.9",,"17.8","0.0","50.0","2.2","4.4","1.1","  110","  120","5.8","8.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-09","5.9",,"41.4","0.0","0.0","6.9","13.3","3.9","  210","  220","13.9","18.8","    1",,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-10","7.7",,"0.5","0.0","0.0","8.1","8.9","3.9","  200","  200","14.8","18.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-11","3.5",,"0.0","0.0","0.0","5.1","9.4","3.3","  190","  190","7.2","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-12","2.5",,"0.0","0.0","0.0","4.9","10.6","1.1","   20","   20","6.3","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-13","3.7",,"0.0","0.0","0.0","5.7","13.9","1.7","   10","   20","8.1","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-14","1.8",,"5.8","0.0","0.0","7.3","14.4","2.2","  100","   90","4.5","5.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-15","3.5",,"41.4","0.0","0.0","9.4","12.2","7.2","  110","  120","6.7","8.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-16","4.7",,"12.7","0.0","0.0","10.4","11.7","7.8","  210","  220","7.6","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-17","4.4",,"0.3","0.0","0.0","8.8","13.3","5.6","   20","   10","9.8","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-18","3.7",,"3.8","0.0","0.0","6.9","7.2","5.6","   20","   20","8.1","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-19","3.8",,"1.5","0.0","0.0","6.6","8.3","4.4","  170","  150","9.8","12.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-20","3.0",,"5.1","0.0","0.0","6.3","7.2","4.4","   10","   10","7.6","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-21","3.3",,"1.8","0.0","0.0","6.3","8.9","3.9","   80","   80","7.2","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-22","2.2",,"0.0","0.0","0.0","4.9","7.8","1.7","   40","   40","6.3","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-23","1.7",,"0.3","0.0","0.0","3.4","6.7","1.1","  250","  250","5.4","5.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-24","1.8",,"0.0","0.0","0.0","3.0","8.3","0.0","  140","  130","4.5","6.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-25","3.2",,"0.3","0.0","0.0","3.7","6.7","0.0","  210","  210","9.8","14.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-26","3.3",,"8.4","0.0","0.0","3.8","5.0","1.7","  160","  160","7.2","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-27","3.8",,"4.1","3.0","0.0","3.3","5.0","0.6","  310","  300","9.8","14.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-28","3.9",,"0.3","0.0","0.0","2.7","8.3","0.6","  200","  220","10.3","14.3","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-01","6.2",,"0.5","0.0","0.0","6.4","9.4","5.0","  190","  200","11.2","14.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-02","4.7",,"2.3","0.0","0.0","6.9","8.3","5.0","  200","  190","9.8","12.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-03","6.3",,"9.1","0.0","0.0","8.1","10.6","3.9","  220","  220","10.3","14.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-04","3.4",,"1.0","0.0","0.0","4.9","7.8","1.1","  200","  200","9.4","11.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-05","6.0",,"0.0","0.0","0.0","4.4","7.2","1.1","  180","  190","13.9","18.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-06","6.0",,"0.0","0.0","0.0","3.3","6.1","1.7","  210","  200","9.8","13.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-07","3.9",,"19.1","0.0","0.0","2.8","5.6","1.7","  200","  200","9.4","11.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-08","4.8",,"3.3","0.0","0.0","4.8","6.1","2.8","  200","  210","10.3","13.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-09","2.7",,"17.8","0.0","0.0","4.1","9.4","3.9","  180","  190","8.9","11.2","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-10","5.6",,"0.8","0.0","0.0","8.7","11.1","6.7","  210","  200","13.4","17.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-11","4.8",,"9.4","0.0","0.0","7.2","11.7","4.4","  220","  210","11.6","15.7","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-12","3.2",,"0.5","0.0","0.0","9.1","11.7","7.2","  220","  210","7.6","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-13","2.5",,"16.5","0.0","0.0","9.9","11.7","8.3","  160","  130","5.8","7.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-14","4.7",,"9.9","0.0","0.0","11.3","13.9","8.9","  200","  190","10.7","14.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-15","3.2",,"20.6","0.0","0.0","10.2","10.0","6.7","  210","  200","9.8","14.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-16","4.6",,"0.0","0.0","0.0","7.4","11.1","3.9","  200","  190","10.7","14.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-17","2.2",,"17.3","0.0","0.0","6.1","11.7","2.8","  150","  150","7.2","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-18","6.1",,"8.6","0.0","0.0","9.1","13.9","1.7","  210","  220","10.3","13.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-19","4.3",,"0.0","0.0","0.0","5.4","11.7","1.1","   10","   10","8.1","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-20","5.0",,"0.3","0.0","0.0","7.2","12.2","3.3","   10","   20","8.9","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-21","2.6",,"5.1","0.0","0.0","9.4","13.3","7.8","  140","  130","5.8","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-22","6.0",,"0.5","0.0","0.0","10.6","13.3","6.1","  220","  210","11.6","15.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-23","3.5",,"6.6","0.0","0.0","7.9","14.4","3.9","  220","  220","7.6","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-24","4.9",,"6.1","0.0","0.0","9.2","12.2","6.7","  200","  200","10.3","13.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-25","4.7",,"0.3","0.0","0.0","8.2","11.1","6.1","  200","  200","8.9","10.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-26","1.7",,"9.7","0.0","0.0","7.7","9.4","6.1","  180","  170","6.7","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-27","5.4",,"4.3","0.0","0.0","8.3","11.7","6.7","  220","  220","10.3","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-28","5.0",,"3.6","0.0","0.0","8.3","11.7","6.7","  180","  170","8.9","12.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-29","6.1",,"13.0","0.0","0.0","9.6","12.8","7.2","  210","  210","12.5","17.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-30","2.9",,"0.0","0.0","0.0","8.3","12.2","6.1","   40","   30","7.2","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-31","1.9",,"0.0","0.0","0.0","8.5","13.3","2.8","  130","  140","5.4","6.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-01","3.4",,"1.0","0.0","0.0","10.2","13.3","7.2","  210","  210","6.7","8.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-02","3.5",,"1.0","0.0","0.0","9.1","12.8","5.0","   40","   50","9.4","11.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-03","2.2",,"0.0","0.0","0.0","7.6","11.7","4.4","  270",,"7.6",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-04","2.3",,"3.0","0.0","0.0","9.6","16.1","6.1","  200","  220","6.3","11.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-05","3.0",,"11.7","0.0","0.0","10.4","12.2","8.9","  160","  160","8.1","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-06","4.3",,"6.6","0.0","0.0","10.6","15.6","8.3","   10","   10","8.9","10.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-07","7.2",,"2.5","0.0","0.0","11.7","15.0","7.8","  190","  200","17.0","21.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-08","5.7",,"0.3","0.0","0.0","8.2","11.1","5.0","  200","  190","9.4","11.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-09","2.9",,"0.0","0.0","0.0","7.7","13.3","3.9","  170","  170","10.3","13.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-10","4.9",,"9.7","0.0","0.0","9.3","11.7","5.0","  200","  210","13.4","17.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-11","4.7",,"0.5","0.0","0.0","7.6","13.9","3.3","  340","  350","9.4","10.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-12","3.7",,"21.6","0.0","0.0","10.7","15.0","7.2","  230","  210","9.4","12.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-13","4.7",,"2.0","0.0","0.0","9.4","12.2","6.1","  220","  210","10.7","14.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-14","5.5",,"0.3","0.0","0.0","7.6","11.1","5.6","  200","  210","9.8","12.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-15","4.1",,"0.0","0.0","0.0","8.1","13.9","5.0","   20","   20","6.7","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-16","5.2",,"0.0","0.0","0.0","10.9","18.9","5.6","  130","  120","8.9","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-17","3.9",,"1.8","0.0","0.0","13.7","15.6","10.0","  210","  200","7.6","9.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-18","3.7",,"12.2","0.0","0.0","11.2","15.6","8.9","  190","  190","10.3","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-19","3.2",,"8.9","0.0","0.0","10.3","13.3","7.8","  220","  220","6.7","8.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-20","4.2",,"0.3","0.0","0.0","10.1","14.4","6.7","  240","  220","8.9","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-21","3.7",,"0.0","0.0","0.0","10.9","18.9","6.1","  120","  120","9.4","13.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-22","4.3",,"1.8","0.0","0.0","15.6","17.2","8.9","  120","  120","11.2","15.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-23","3.3",,"12.4","0.0","0.0","10.4","11.7","7.2","  170","  170","7.6","10.7","    1",,,,,,,,,,
